<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
DCPH,D,20231213,15.35,16.1,15.18,16.03,652200
DCTH,D,20231213,3.11,3.31,3.11,3.245,265800
DDI,D,20231213,8.2,8.2,8.1,8.1001,3800
DDIV,D,20231213,29.3299,29.94,29.3299,29.94,5400
DDOG,D,20231213,114.72,117.46,113.5,117.23,4162600
DECA,D,20231213,11.01,11.01,11.01,11.01,100
DECAW,D,20231213,0.055,0.055,0.05,0.05,106400
DEMZ,D,20231213,29.13,29.53,29.12,29.39,89500
DENN,D,20231213,10.46,10.79,10.33,10.79,538500
DERM,D,20231213,6.4,6.87,6.11,6.49,536300
DFGP,D,20231213,52.41,52.9,52.41,52.8748,34300
DFGX,D,20231213,52.13,52.4195,52.13,52.3871,10500
DFLI,D,20231213,0.53,0.579,0.504,0.5504,544800
DGCB,D,20231213,52.37,52.88,52.3562,52.8394,18000
DGHI,D,20231213,1.22,1.29,1.07,1.17,718300
DGICA,D,20231213,14.48,14.89,14.41,14.76,106100
DGICB,D,20231213,13.399,13.399,13.1,13.1,200
DGII,D,20231213,23.74,24.66,23.27,24.66,253000
DGLY,D,20231213,1.87,1.87,1.7301,1.77,17100
DGRE,D,20231213,23.51,23.92,23.4,23.82,8800
DGRS,D,20231213,44.42,45.69,43.9263,45.6643,52700
DGRW,D,20231213,68.78,69.74,68.69,69.74,874700
DH,D,20231213,8.5,8.87,8.35,8.85,564500
DHAC,D,20231213,12.34,12.4,12.17,12.4,5900
DHACW,D,20231213,0.01,0.0103,0.0085,0.0103,100700
DHC,D,20231213,2.39,2.64,2.31,2.63,2752100
DHCA,D,20231213,10.6,10.65,10.6,10.62,9200
DHCAU,D,20231213,11.52,11.52,10.52,10.52,1900
DHCAW,D,20231213,0.0184,0.02,0.0184,0.02,5100
DHCNI,D,20231213,15.33,15.83,15.0454,15.77,48900
DHCNL,D,20231213,15.62,16.21,15.62,15.98,37100
DHIL,D,20231213,166.02,171.99,164.1,171.99,18200
DIBS,D,20231213,4.33,4.58,4.32,4.43,72300
DIOD,D,20231213,72.4,75.48,72.26,75.04,230200
DISA,D,20231213,10.8999,10.8999,10.86,10.86,200
DISH,D,20231213,4.21,4.49,4.09,4.44,5869800
DIST,D,20231213,10.59,10.59,10.59,10.59,1200
DISTR,D,20231213,0.101,0.11,0.101,0.101,56800
DIVD,D,20231213,31.0358,31.0358,31.0358,31.0358,100
DJCO,D,20231213,315,322.5,311.23,320.22,3400
DKNG,D,20231213,36.63,37.63,36.15,37.43,10749900
DLHC,D,20231213,13.6481,14.14,13.6481,13.78,34500
DLO,D,20231213,16.75,17.14,16.57,16.94,1572400
DLPN,D,20231213,1.71,1.72,1.61,1.64,21900
DLTH,D,20231213,4.87,5.02,4.75,4.92,140200
DLTR,D,20231213,127.32,130.62,126.2,130.48,1219900
DMAC,D,20231213,2.56,2.74,2.55,2.66,21500
DMAQ,D,20231213,11.51,11.51,11.51,11.51,100
DMAQR,D,20231213,0.29,0.29,0.29,0.29,100
DMAT,D,20231213,13.75,14.17,13.75,14.1219,3100
DMK,D,20231213,0.6,0.63,0.58,0.6,62900
DMLP,D,20231213,30.41,30.64,30.15,30.33,70500
DMRC,D,20231213,33.93,35.28,33.02,35.23,115100
DMTK,D,20231213,1.4,1.53,1.34,1.48,452300
DMXF,D,20231213,62.02,62.9,61.7601,62.88,21400
DNLI,D,20231213,19.85,21.6,19.53,21.55,1517800
DNTH,D,20231213,7.61,8.11,7.61,7.9,17000
DNUT,D,20231213,13.12,13.9,13.12,13.9,1000100
DOCU,D,20231213,56,56.29,54.65,56.15,5790800
DOGZ,D,20231213,2.97,3.3,2.97,3.07,5400
DOMH,D,20231213,1.89,2.14,1.89,2.07,4400
DOMO,D,20231213,9.02,9.74,8.79,9.74,694900
DOOO,D,20231213,57.86,60.18,57.15,60.13,205200
DORM,D,20231213,75.33,78.37,74.27,78.18,146000
DOX,D,20231213,85.99,86.99,85.37,86.98,550600
DOYU,D,20231213,0.7539,0.7769,0.7501,0.7643,581800
DPCS,D,20231213,10.84,10.87,10.83,10.84,201100
DPRO,D,20231213,0.5302,0.5492,0.52,0.5398,232400
DRCT,D,20231213,8.13,8.71,7.02,8.55,817000
DRIO,D,20231213,1.6,1.76,1.5273,1.74,95800
DRIV,D,20231213,23.3,23.83,23.1,23.78,163500
DRMA,D,20231213,0.7,0.7,0.61,0.6901,44100
DRRX,D,20231213,0.6,0.612,0.5875,0.591,179700
DRS,D,20231213,18.92,19.35,18.84,19.31,946200
DRTS,D,20231213,2.94,2.94,2.8,2.88,64100
DRTSW,D,20231213,0.198,0.2,0.1975,0.1976,20800
DRUG,D,20231213,1.41,1.43,1.3609,1.4,25500
DRVN,D,20231213,12.99,13.82,12.95,13.78,2833900
DSGN,D,20231213,2.42,2.57,2.41,2.56,533900
DSGR,D,20231213,27.41,28.33,26.63,28.08,51600
DSGX,D,20231213,84.92,86.07,84.82,85.88,268200
DSKE,D,20231213,4.3,4.58,4.26,4.54,285500
DSP,D,20231213,6.68,7.06,6.6097,6.95,60000
DSWL,D,20231213,2.52,2.6499,2.52,2.6498,2600
DTCK,D,20231213,1.08,1.08,1.01,1.04,82300
DTI,D,20231213,3.35,3.35,3.2601,3.27,30500
DTIL,D,20231213,0.3863,0.405,0.375,0.3953,1402200
DTSS,D,20231213,0.176,0.179,0.171,0.179,134700
DTST,D,20231213,3.24,3.33,3.1,3.16,34700
DUET,D,20231213,10.9,10.9,10.82,10.82,1400
DUETU,D,20231213,10.75,10.75,10.75,10.75,800
DUETW,D,20231213,0.02,0.02,0.015,0.015,35300
DUNE,D,20231213,4.28,4.4,4.15,4.15,5700
DUNEW,D,20231213,0.05,0.0559,0.0351,0.0351,5000
DUO,D,20231213,0.5301,0.5599,0.476,0.49,132700
DUOL,D,20231213,227.5,234.7,225.33,233.07,914000
DUOT,D,20231213,3,3.089,3,3,5400
DVAL,D,20231213,11.99,12.16,11.9663,12.16,8400
DVAX,D,20231213,13.4,13.47,13.06,13.45,2195400
DVLU,D,20231213,25.096,25.11,25.096,25.096,100
DVOL,D,20231213,27.4199,27.63,27.4,27.6124,2400
DVY,D,20231213,114.07,117.41,113.81,117.41,831100
DWAC,D,20231213,17.6,18.05,17.51,17.95,310000
DWACU,D,20231213,18.56,20.42,18.56,20.42,500
DWACW,D,20231213,5.75,5.85,5.68,5.84,33800
DWAS,D,20231213,79,81.17,78.4016,81.15,32000
DWAW,D,20231213,33.77,33.86,33.77,33.86,1400
DWSH,D,20231213,8.5,8.52,8.11,8.15,43200
DWSN,D,20231213,1.48,1.6,1.36,1.52,6300
DWUS,D,20231213,39.19,39.62,39.18,39.62,400
DXCM,D,20231213,119.14,122.38,118.43,122.29,2811900
DXJS,D,20231213,29.56,29.7466,29.49,29.62,10900
DXLG,D,20231213,4.12,4.52,4.02,4.34,578600
DXPE,D,20231213,33,33.27,31.95,33.1,71600
DXR,D,20231213,8.22,8.22,7.79,7.79,2000
DXYN,D,20231213,0.9,0.92,0.845,0.8702,17600
DYAI,D,20231213,1.54,1.62,1.52,1.52,19300
DYN,D,20231213,10.94,11.32,10.8,11.32,873100
DYNI,D,20231213,26.1478,26.992,26.1478,26.992,1900
DYNT,D,20231213,0.5519,0.5519,0.5175,0.5498,4200
DYTA,D,20231213,26.28,26.5939,26.22,26.59,18200
DZSI,D,20231213,1.42,1.44,1.34,1.4,175500
EA,D,20231213,141.45,142.77,140.98,142.35,2177500
EAC,D,20231213,10.87,10.93,10.8696,10.93,11700
EAR,D,20231213,2.56,2.6,2.56,2.57,40600
EAST,D,20231213,1.03,1.094,0.91,1.02,16800
EBAY,D,20231213,41.02,41.98,40.74,41.96,6610300
EBC,D,20231213,12.78,13.82,12.58,13.78,1595100
EBIX,D,20231213,4.36,4.69,4.08,4.6,1305700
EBIZ,D,20231213,19.9,20.4,19.7553,20.37,2000
EBMT,D,20231213,13.755,14,13.5001,13.65,49200
EBON,D,20231213,7.1,7.23,6.88,7.22,13000
EBTC,D,20231213,29.65,31,28.26,28.3,64900
ECBK,D,20231213,12.17,12.65,12.17,12.37,12400
ECOR,D,20231213,5.2,5.7,5.2,5.33,40300
ECOW,D,20231213,18.97,19.19,18.76,19.19,42600
ECPG,D,20231213,43.86,46.94,43.67,46.93,389900
ECX,D,20231213,2.39,2.45,2.23,2.43,116800
EDAP,D,20231213,5.15,5.35,4.865,5.35,61500
EDBL,D,20231213,0.5513,0.5513,0.4975,0.541,106400
EDBLW,D,20231213,0.0178,0.0178,0.0177,0.0177,3700
EDIT,D,20231213,10.38,10.6,9.7,10.4,4040500
EDOC,D,20231213,9.16,9.53,9.1,9.53,40200
EDRY,D,20231213,18.4,18.4,18.13,18.25,9300
EDSA,D,20231213,5.29,5.3,4.75,5.1,29300
EDTK,D,20231213,0.9942,0.9942,0.94,0.94,56700
EDUC,D,20231213,0.8925,0.8925,0.8,0.886,13900
EEFT,D,20231213,91.6,93.94,90.92,93.93,487800
EEIQ,D,20231213,1.7,1.8503,1.7,1.75,2700
EEMA,D,20231213,64.3,65.29,63.8245,65.11,19300
EFAS,D,20231213,13.7795,14,13.755,14,2100
EFOI,D,20231213,1.51,1.61,1.46,1.46,8800
EFRA,D,20231213,28.11,28.607,28.11,28.607,400
EFSC,D,20231213,41.74,44.3,41.6,44.3,160300
EFSCP,D,20231213,15.68,15.78,15.56,15.685,7600
EFTR,D,20231213,0.41,0.41,0.3562,0.3943,2258100
EFTRW,D,20231213,0.121,0.1242,0.121,0.1231,1500
EGAN,D,20231213,7.82,7.96,7.6,7.96,66200
EGBN,D,20231213,26.34,29.25,26.34,29.18,349700
EGHT,D,20231213,3.63,3.79,3.49,3.75,2110300
EGIO,D,20231213,0.34,0.39,0.33,0.39,1167000
EGOX,D,20231213,0.46,0.4875,0.446,0.4807,17900
EGRX,D,20231213,5.29,5.479,4.965,5.36,288600
EH,D,20231213,16.91,17.37,16.72,17.37,526700
EHTH,D,20231213,7.88,8.28,7.75,8.25,195600
EIGR,D,20231213,0.25,0.267,0.2154,0.2464,581700
EJH,D,20231213,4.23,4.25,3.79,4.23,3553800
EKG,D,20231213,15.1259,15.1259,15.1259,15.1259,100
EKSO,D,20231213,1.37,1.38,1.16,1.16,226100
ELAB,D,20231213,1.73,1.84,1.6,1.79,34800
ELBM,D,20231213,0.38,0.3975,0.37,0.3942,158300
ELDN,D,20231213,1.44,1.45,1.34,1.4,101500
ELEV,D,20231213,0.48,0.49,0.46,0.48,167100
ELSE,D,20231213,3.94,3.94,3.94,3.94,300
ELTK,D,20231213,14.38,16.23,14.38,15.59,154200
ELTX,D,20231213,6.25,6.78,6.2,6.76,20800
ELUT,D,20231213,2.01,2.04,1.91,1.91,306100
ELVA,D,20231213,2.92,3.02,2.88,3.01,13200
ELVN,D,20231213,10.05,11.34,10.05,11.32,470300
ELWS,D,20231213,0.41,0.48,0.4,0.48,24900
ELYM,D,20231213,2.55,2.69,2.55,2.6,29400
EM,D,20231213,0.5733,0.6,0.5733,0.5802,27000
EMB,D,20231213,87.02,88.32,86.92,88.32,13651500
EMBC,D,20231213,16.99,18.01,16.95,17.91,391400
EMCB,D,20231213,63.43,63.69,63.14,63.6588,4400
EMCG,D,20231213,10.91,10.91,10.91,10.91,40800
EMIF,D,20231213,20.4,20.69,20.21,20.69,1600
EMKR,D,20231213,0.49,0.49,0.3885,0.4131,2189300
EML,D,20231213,20.47,26.04,20.46,26.04,62700
EMLD,D,20231213,10.53,10.53,10.53,10.53,4400
EMLDW,D,20231213,0.0211,0.0211,0.021,0.0211,150600
EMXC,D,20231213,53.05,53.93,52.8,53.93,1549700
EMXF,D,20231213,34.26,34.85,34.06,34.85,9600
ENCP,D,20231213,11.28,11.49,11.27,11.41,11900
ENCPU,D,20231213,11.38,11.38,11.38,11.38,100
ENCPW,D,20231213,0.0153,0.0153,0.0103,0.013,155800
ENER,D,20231213,10.56,10.56,10.54,10.54,77500
ENG,D,20231213,1.79,1.79,1.66,1.66,14800
ENGN,D,20231213,7.21,7.93,6.91,6.95,44900
ENLT,D,20231213,17.39,18.04,17.375,18.04,70200
ENLV,D,20231213,1.52,1.54,1.2,1.4,146100
ENPH,D,20231213,95.8,108.28,95.2,107.61,7318900
ENSC,D,20231213,1.11,1.11,1.05,1.09,20900
ENSG,D,20231213,109.25,111.98,107.7,111.67,345300
ENTA,D,20231213,9.14,9.78,8.8,9.7,256400
ENTG,D,20231213,109.74,114.5,109.74,113.42,1178100
ENTR,D,20231213,12.69,13.06,12.69,13.06,1600
ENTX,D,20231213,0.6651,0.69,0.6651,0.6726,18000
ENVB,D,20231213,1.4,1.4,1.33,1.4,17200
ENVX,D,20231213,11.8,12.79,11.44,12.75,3415100
ENZL,D,20231213,47.07,47.96,46.93,47.87,7800
EOLS,D,20231213,9.86,10.2,9.76,10.06,457500
EOSE,D,20231213,1.18,1.53,1.15,1.48,16782600
EOSEW,D,20231213,0.205,0.33,0.205,0.3,42600
EPIX,D,20231213,5.55,5.84,5.51,5.52,128700
EPOW,D,20231213,0.92,0.97,0.85,0.85,14900
EPSN,D,20231213,5.05,5.12,5.02,5.05,32900
EQ,D,20231213,0.67,0.67,0.64,0.65,107900
EQIX,D,20231213,804.56,810.64,796.29,809.61,778400
EQRR,D,20231213,51.28,52.495,51.26,52.495,6600
ERAS,D,20231213,1.94,2.07,1.88,2.02,2132100
ERET,D,20231213,25.788,25.788,25.788,25.788,100
ERIC,D,20231213,5.74,5.82,5.64,5.81,16143100
ERIE,D,20231213,326.77,327.4,320.34,322.88,182900
ERII,D,20231213,17.92,18.75,17.69,18.6,338100
ERNA,D,20231213,1.29,1.44,1.27,1.4,16700
ERSX,D,20231213,12.1702,12.1702,12.1702,12.1702,100
ESCA,D,20231213,19.31,20.1194,19.25,20.08,50200
ESEA,D,20231213,26.72,27.1413,26.4001,26.88,26400
ESGD,D,20231213,73.61,74.685,73.2827,74.64,279200
ESGE,D,20231213,30.97,31.53,30.86,31.53,961000
ESGL,D,20231213,0.5119,0.56,0.4201,0.477,129200
ESGR,D,20231213,291.75,296.52,289.39,295.78,47100
ESGRO,D,20231213,23.89,24.12,23.82,24.118,6500
ESGRP,D,20231213,24.73,24.98,24.59,24.91,38300
ESGU,D,20231213,102.26,103.79,102.25,103.73,1182500
ESHA,D,20231213,10.21,10.21,10.21,10.21,11700
ESHAR,D,20231213,0.1201,0.1201,0.1201,0.1201,48300
ESLA,D,20231213,1.49,1.49,1.33,1.33,64300
ESLT,D,20231213,208.96,212.42,208.96,212.42,28600
ESMV,D,20231213,25.13,25.13,25.13,25.13,100
ESOA,D,20231213,3.68,3.8599,3.5906,3.68,42600
ESPO,D,20231213,55.56,56.53,55.3701,56.41,12800
ESPR,D,20231213,1.48,1.53,1.38,1.51,3302000
ESQ,D,20231213,48.42,50.01,48.1,49.42,29800
ESSA,D,20231213,18.33,19.84,18.1,18.63,80300
ESTA,D,20231213,22.75,24.16,22.56,24.12,309200
ETAO,D,20231213,0.4,0.4,0.3789,0.39,76800
ETEC,D,20231213,22.47,22.47,22.47,22.47,100
ETNB,D,20231213,10.02,10.67,9.76,10.64,1544600
ETON,D,20231213,4.06,4.39,4.06,4.32,128300
ETSY,D,20231213,86.02,86.93,78.54,83.97,13576300
EUDA,D,20231213,1.26,1.2899,1.17,1.21,30700
EUFN,D,20231213,20.69,20.97,20.54,20.95,823600
EVAX,D,20231213,0.69,0.7,0.66,0.68,25300
EVBG,D,20231213,22.6,23.47,22.41,23.35,642400
EVCM,D,20231213,9.95,10.28,9.95,10.26,148700
EVER,D,20231213,10.33,10.88,10.08,10.85,347600
EVGN,D,20231213,0.68,0.71,0.65,0.67,93100
EVGO,D,20231213,2.95,3.24,2.88,3.22,3123200
EVGOW,D,20231213,0.22,0.2277,0.205,0.21,6500
EVGR,D,20231213,11.14,11.14,11.14,11.14,100
EVLV,D,20231213,4.15,4.66,4.15,4.6,1487700
EVLVW,D,20231213,0.63,0.69,0.6,0.68,50200
EVMT,D,20231213,17.1391,17.35,17.1391,17.35,2100
EVO,D,20231213,9.98,10.21,9.86,10.09,18000
EVOK,D,20231213,1.23,1.26,1.2001,1.26,15300
EVRG,D,20231213,51.36,53.39,51.11,53.33,3398700
EVTV,D,20231213,1.25,1.37,1.2206,1.34,14600
EWBC,D,20231213,67.34,70.56,67.03,70.47,1113400
EWCZ,D,20231213,13.26,13.71,13.12,13.67,862900
EWJV,D,20231213,29.19,29.67,29.07,29.64,44100
EWTX,D,20231213,6.68,7.07,6.68,7.07,552000
EWZS,D,20231213,14.5,15.01,14.39,14.94,1001600
EXAI,D,20231213,5.27,5.84,5.05,5.76,1255100
EXAS,D,20231213,66.11,68.01,63.8,67.71,1740700
EXC,D,20231213,39.49,41.08,39.34,41,7994400
EXEL,D,20231213,22.85,23.62,22.85,23.59,2567900
EXFY,D,20231213,2.34,2.46,2.26,2.45,726600
EXLS,D,20231213,29.23,30.63,29.11,30.61,1721000
EXPE,D,20231213,144.88,146.3,142.24,144.9,2202600
EXPI,D,20231213,14.19,15.79,14,15.67,1278400
EXPO,D,20231213,81.95,84.38,81.1,83.7,344700
EXTR,D,20231213,17.67,18.3,17.47,18.14,2245100
EYE,D,20231213,18.81,19.71,18.6,19.69,1239900
EYEG,D,20231213,35.5876,35.5876,35.5876,35.5876,100
EYEN,D,20231213,1.76,1.82,1.68,1.78,391300
EYPT,D,20231213,19.64,20.7,18.34,20.49,933500
EZFL,D,20231213,1.99,2.05,1.84,1.97,9800
EZGO,D,20231213,0.096,0.0996,0.0905,0.0995,1935200
EZPW,D,20231213,8.66,8.97,8.66,8.9,662600
FA,D,20231213,15.95,16.16,15.78,16.14,885000
FAAR,D,20231213,27.82,27.85,27.73,27.83,35200
FAB,D,20231213,74,76.325,73.85,76.28,7400
FAD,D,20231213,108.16,109.97,107.57,109.97,2300
FALN,D,20231213,26,26.33,25.9901,26.33,314100
FAMI,D,20231213,1.09,1.1,1.06,1.08,21800
FANG,D,20231213,148.09,149.75,147.36,149.46,1840300
FANH,D,20231213,6.67,6.85,6.46,6.48,10300
FARM,D,20231213,3.05,3.18,2.94,3.04,98900
FARO,D,20231213,18.55,19.37,18.3,19.36,290600
FAST,D,20231213,63.92,64.19,63.04,64.04,3507500
FAT,D,20231213,5.61,5.94,5.61,5.84,13000
FATBP,D,20231213,15.0841,15.0841,14.8546,14.98,5800
FATE,D,20231213,2.4,2.69,2.31,2.68,1709000
FAZE,D,20231213,0.18,0.1975,0.18,0.19,178600
FBIO,D,20231213,3.21,3.38,3.05,3.31,349100
FBIOP,D,20231213,13.53,13.905,13.15,13.48,10500
FBIZ,D,20231213,35.46,37.15,35.3625,37.15,19500
FBL,D,20231213,108.41,110,107.86,108.31,10500
FBMS,D,20231213,27.18,28.46,27.06,28.36,440800
FBNC,D,20231213,33.74,35.93,33.48,35.88,182100
FBOT,D,20231213,23.74,24.07,23.6465,24.07,23300
FBRX,D,20231213,0.68,0.72,0.67,0.7,54200
FBYD,D,20231213,11.89,12.15,11.75,12.15,19000
FBYDW,D,20231213,0.589,0.68,0.56,0.5625,37600
FBZ,D,20231213,11.25,11.6705,11.25,11.6705,2100
FCA,D,20231213,17.43,17.58,17.33,17.58,5200
FCAL,D,20231213,49.41,49.6899,49.23,49.55,47600
FCAP,D,20231213,26.82,27.2,26.82,26.98,2400
FCBC,D,20231213,35.44,37.36,35.36,37.3,90900
FCCO,D,20231213,19.07,20,19.07,19.63,41200
FCEF,D,20231213,19.19,19.4428,19.1301,19.4428,12000
FCEL,D,20231213,1.22,1.4,1.21,1.4,16310200
FCFS,D,20231213,114.16,115.94,114.04,115.2,278100
FCNCA,D,20231213,1437.84,1478.44,1419.03,1476.09,115100
FCNCO,D,20231213,21.24,21.47,20.94,21.47,12300
FCNCP,D,20231213,20.12,20.38,19.8001,20.33,26500
FCUV,D,20231213,1.48,1.5,1.38,1.43,24700
FCVT,D,20231213,32,32.49,32,32.4,9400
FDBC,D,20231213,57,57.95,56.13,57.29,21000
FDCF,D,20231213,28.43,28.75,28.33,28.67,2400
FDFF,D,20231213,27.88,28.48,27.85,28.48,4600
FDIF,D,20231213,25.16,25.6746,25.16,25.64,17000
FDIG,D,20231213,22.35,24,21.86,24,104700
FDIV,D,20231213,25.66,26.2585,25.66,26.2585,3900
FDMT,D,20231213,14.47,16.02,14.47,16,362500
FDNI,D,20231213,21.88,22.33,21.85,22.33,12700
FDT,D,20231213,51.09,52.09,50.84,51.91,32200
FDTS,D,20231213,39.5344,39.5344,39.5344,39.5344,100
FDTX,D,20231213,27.61,27.93,27.46,27.88,17100
FDUS,D,20231213,19.94,19.94,19.7,19.93,455400
FEAM,D,20231213,1.4,1.53,1.37,1.53,134500
FEBO,D,20231213,4.92,4.92,4.66,4.69,47500
FEIM,D,20231213,10.35,10.36,10,10,127700
FELE,D,20231213,91.56,94.29,90.79,93.82,184600
FEM,D,20231213,21.05,21.41,20.9411,21.41,107000
FEMB,D,20231213,28.19,28.67,28.12,28.6501,35900
FEMS,D,20231213,36.82,37.5376,36.61,37.31,61000
FEMY,D,20231213,0.81,0.82,0.74,0.76,567500
FENC,D,20231213,9.29,9.94,9.29,9.51,409100
FEP,D,20231213,35.13,35.59,34.8667,35.54,32400
FEPI,D,20231213,55.01,55.35,54.9,55.26,20300
FEUZ,D,20231213,39.855,39.855,39.855,39.855,100
FEX,D,20231213,87.55,89.17,87.385,89.0878,23900
FEXDR,D,20231213,0.0876,0.09,0.0876,0.0876,1600
FEXDW,D,20231213,0.0108,0.0115,0.01,0.01,68200
FFBC,D,20231213,22.57,23.69,22.46,23.56,575200
FFIC,D,20231213,14.79,16.21,14.69,16.18,158200
FFIE,D,20231213,0.2504,0.285,0.237,0.2635,16234600
FFIEW,D,20231213,0.0199,0.0199,0.0199,0.0199,1000
FFIN,D,20231213,27.99,29.68,27.81,29.5,894600
FFIV,D,20231213,175.37,176.47,170.86,173.97,992400
FFNW,D,20231213,12.36,12.85,12.24,12.75,17300
FGBI,D,20231213,10.2201,10.7598,10.12,10.65,28500
FGBIP,D,20231213,17.15,17.5,17.15,17.5,2700
FGEN,D,20231213,0.609,0.7577,0.609,0.7291,2293500
FGF,D,20231213,1.2,1.35,1.2,1.34,9200
FGFPP,D,20231213,14.24,14.41,13.775,14.175,2700
FGI,D,20231213,1.41,1.45,1.38,1.38,3900
FGM,D,20231213,37.76,38.35,37.75,38.35,12900
FHB,D,20231213,21.25,22.19,21.11,21.87,1269000
FHLT,D,20231213,10.58,10.58,10.58,10.58,100
FHTX,D,20231213,4.82,5.53,4.81,5.53,68900
FIAC,D,20231213,10.91,10.91,10.88,10.88,51000
FIBK,D,20231213,28.1,30.26,27.92,30.25,1025500
FICS,D,20231213,32.5,32.98,32.38,32.9327,50800
FICV,D,20231213,11.56,11.99,11.56,11.99,500
FICVU,D,20231213,12.01,12.15,11.2,11.2,1100
FID,D,20231213,15.5909,15.92,15.5909,15.87,14100
FINW,D,20231213,13.15,13.3,12.82,13.22,56300
FINX,D,20231213,23.52,24.49,23.39,24.38,89800
FIP,D,20231213,3.74,4.11,3.74,4.1,1773800
FISI,D,20231213,19.26,20.79,19.01,20.69,163400
FITB,D,20231213,30.55,32.42,30.47,32.35,6495400
FITBI,D,20231213,25.74,25.9,25.5501,25.73,36900
FITBO,D,20231213,23.17,23.49,22.35,23.49,38200
FITBP,D,20231213,24.17,24.2699,23.8,23.93,21800
FIVE,D,20231213,197.81,202.37,194.56,201.54,646800
FIVN,D,20231213,79.17,82.1,78.58,81.56,968200
FIXD,D,20231213,43.64,44.14,43.565,44.1,684500
FIXT,D,20231213,29.66,29.66,29.66,29.66,100
FIXX,D,20231213,0.5351,0.5687,0.53,0.5571,115500
FIZZ,D,20231213,51.4,51.98,50.88,51.96,159600
FJP,D,20231213,50.09,51.03,49.755,51.03,13000
FKU,D,20231213,35.51,36.08,35.51,36.08,700
FKWL,D,20231213,2.89,3.03,2.84,3.03,11800
FLEX,D,20231213,26.09,26.59,25.76,26.3,5941000
FLFV,D,20231213,10.79,10.79,10.7801,10.7801,6100
FLGC,D,20231213,1.07,1.23,1.05,1.23,64100
FLGT,D,20231213,26.93,28.62,26.93,28.59,362300
FLIC,D,20231213,12.21,13.05,12.2,13.02,206600
FLJ,D,20231213,1.04,1.19,1.04,1.18,286300
FLL,D,20231213,5.04,5.52,4.96,5.49,321700
FLN,D,20231213,19.63,20.12,19.6166,20.085,7700
FLNC,D,20231213,20.7,23,20.42,22.96,3221600
FLNT,D,20231213,0.4928,0.5478,0.4928,0.5342,136200
FLUX,D,20231213,3.1,3.39,3.1,3.25,31700
FLWS,D,20231213,9.67,9.9,9.3,9.88,432400
FLXS,D,20231213,18.75,18.75,17.38,17.43,6700
FLYW,D,20231213,22.04,23.89,21.85,23.87,1289600
FMAO,D,20231213,21.21,22.91,21.21,22.53,51100
FMB,D,20231213,50.99,51.23,50.88,51.19,371400
FMBH,D,20231213,32.23,34.27,32.17,34.16,175300
FMED,D,20231213,22.47,23.12,22.47,23.11,7800
FMET,D,20231213,27.22,27.5653,27.03,27.5164,9200
FMHI,D,20231213,46.81,47.3875,46.78,47.31,106400
FMNB,D,20231213,13.01,13.94,13.01,13.76,362400
FMST,D,20231213,3.38,3.55,3.08,3.45,16500
FMSTW,D,20231213,0.25,0.25,0.25,0.25,2000
FNCB,D,20231213,6.33,6.65,6.2,6.48,53800
FNCH,D,20231213,3.3,3.52,2.96,3.35,27800
FNGR,D,20231213,4.26,4.48,4.22,4.35,362800
FNK,D,20231213,47.57,49.24,47.2751,49.24,29600
FNKO,D,20231213,6.58,7.08,6.45,7.01,502200
FNLC,D,20231213,25.65,27,24.44,25.26,122700
FNVTW,D,20231213,0.01,0.02,0.01,0.02,77900
FNWB,D,20231213,15.43,15.55,15.25,15.44,8100
FNWD,D,20231213,22,22.5,21.7,22.18,29100
FNX,D,20231213,98.03,101.15,97.77,101.01,27200
FNY,D,20231213,64.7,66.1805,64.26,66.1805,24700
FOLD,D,20231213,11.82,12.34,11.75,12.33,4535000
FONR,D,20231213,19.97,20.34,19.82,20.15,18400
FORA,D,20231213,2.39,2.39,2.37,2.38,7600
FORD,D,20231213,0.7236,0.7325,0.72,0.72,24600
FORL,D,20231213,10.52,10.52,10.52,10.52,15700
FORM,D,20231213,39,39.95,38.39,39.18,598000
FORR,D,20231213,24.92,25.74,24.54,25.49,73900
FORTY,D,20231213,58.755,58.755,58.755,58.755,100
FOSL,D,20231213,1.22,1.32,1.18,1.29,788300
FOSLL,D,20231213,12.52,13.7,12.52,13.7,10200
FOX,D,20231213,27.09,27.61,26.81,27.61,2206400
FOXA,D,20231213,28.98,29.6,28.74,29.55,4047800
FOXF,D,20231213,61.7,64.48,60.6,63.75,682700
FPA,D,20231213,25.5,26.15,25.4111,26.15,19400
FPAY,D,20231213,1.84,1.84,1.57,1.68,91200
FPXE,D,20231213,21.54,21.84,21.54,21.84,400
FPXI,D,20231213,41.63,41.97,41.21,41.97,7100
FRAF,D,20231213,33.25,33.56,30.19,32.2,95100
FRBA,D,20231213,13.6,14.37,13.5,14.25,183800
FREE,D,20231213,3.12,3.23,3.09,3.19,216800
FREEW,D,20231213,0.0858,0.123,0.085,0.123,3800
FRES,D,20231213,0.95,0.95,0.83,0.8855,17600
FRGT,D,20231213,0.2804,0.2804,0.2663,0.2795,38800
FRHC,D,20231213,79.5772,80.4564,79.1,80.11,60400
FRLA,D,20231213,10.96,10.96,10.95,10.95,2100
FRLAW,D,20231213,0.025,0.0341,0.025,0.0341,20400
FRLN,D,20231213,6.31,6.48,6.3,6.48,33100
FRME,D,20231213,34.32,36.65,34.21,36.59,538100
FRMEP,D,20231213,23.68,24.13,23.68,24.13,700
