<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
CVLY,D,20231208,20.62,20.7,20.5,20.59,24100
CVRX,D,20231208,23.66,24.93,23.65,24.15,132900
CVV,D,20231208,4.99,5.125,4.6634,5.03,18900
CWBC,D,20231208,14.91,14.93,14.715,14.85,5900
CWCO,D,20231208,36.21,36.5699,35.6101,35.85,140600
CWD,D,20231208,1.42,1.45,1.35,1.3909,17600
CWST,D,20231208,84.12,84.87,83.27,83.97,266800
CXAI,D,20231208,1.41,1.4399,1.38,1.4,123900
CXAIW,D,20231208,0.0821,0.1048,0.0821,0.0959,15600
CXDO,D,20231208,3.15,3.27,3.03,3.18,74000
CXSE,D,20231208,27.14,27.22,27.085,27.13,43700
CYAN,D,20231208,0.89,0.89,0.89,0.89,400
CYBR,D,20231208,202.41,203.725,200.76,201.06,254400
CYCC,D,20231208,0.2725,0.278,0.27,0.2711,75100
CYCCP,D,20231208,9.55,10.51,9.55,10,1000
CYCN,D,20231208,2.52,2.5401,2.41,2.45,6000
CYN,D,20231208,0.2148,0.23,0.1977,0.212,31876000
CYRX,D,20231208,14.66,15.357,14.66,15.23,266800
CYT,D,20231208,3.07,3.14,3.07,3.09,62500
CYTH,D,20231208,1.35,1.35,1.25,1.3,20500
CYTK,D,20231208,34.6,35.6,33.58,34.1,1596200
CYTO,D,20231208,0.4888,0.5399,0.3907,0.4099,9849000
CZFS,D,20231208,63,63.495,61.33,62.54,28500
CZNC,D,20231208,20.95,21.4,20.77,21.15,12800
CZR,D,20231208,42.9,44.64,42.7401,44.19,5365700
CZWI,D,20231208,10.57,11.06,10.57,10.9,9700
DADA,D,20231208,3.1,3.11,3.04,3.05,857600
DAIO,D,20231208,3.19,3.19,3.06,3.1,6300
DAKT,D,20231208,8.44,8.8,8.37,8.43,997600
DALI,D,20231208,21.72,21.75,21.61,21.65,25700
DALN,D,20231208,4.07,4.09,3.9805,4.03,18100
DAPP,D,20231208,8.12,8.7,8.12,8.69,238100
DARE,D,20231208,0.32,0.326,0.27,0.29,5025500
DASH,D,20231208,99,100.73,97.46,100,4309000
DATS,D,20231208,1.85,1.92,1.74,1.8215,2900
DAVE,D,20231208,6.75,7.8,6.75,7.76,57500
DAVEW,D,20231208,0.018,0.025,0.018,0.0243,45300
DAWN,D,20231208,12.36,12.56,12.15,12.27,378100
DAX,D,20231208,30.2436,30.2941,30.18,30.2921,6200
DBGI,D,20231208,4.75,4.7562,4.25,4.4527,86000
DBGIW,D,20231208,9.5,9.5,9.5,9.5,300
DBVT,D,20231208,0.81,0.82,0.79,0.8119,296700
DBX,D,20231208,27.62,27.89,27.42,27.59,2916800
DCBO,D,20231208,45.2,46.665,45.2,46.23,101100
DCFC,D,20231208,0.22,0.2243,0.2005,0.208,3704600
DCFCW,D,20231208,0.1,0.1,0.09,0.09,17300
DCGO,D,20231208,5.37,5.38,5.205,5.24,882600
DCOM,D,20231208,23,23.63,23,23.51,126300
DCOMP,D,20231208,17.51,17.7999,17.15,17.48,9300
DCPH,D,20231208,15.01,15.46,14.78,14.8,975000
DCTH,D,20231208,2.88,3,2.86,2.98,221600
DDI,D,20231208,8.98,9.09,8.2,8.2,39400
DDIV,D,20231208,29.27,29.29,29.1499,29.29,4000
DDOG,D,20231208,113.28,114.39,112.25,113.83,3127600
DEMZ,D,20231208,28.59,28.75,28.59,28.7015,77400
DENN,D,20231208,10.23,10.31,10.2,10.3,394800
DERM,D,20231208,6.7,6.8699,5.535,5.82,536600
DFGP,D,20231208,52.06,52.27,52.0056,52.125,47900
DFGX,D,20231208,51.74,51.84,51.66,51.66,28300
DFLI,D,20231208,0.5724,0.5991,0.5611,0.5868,356900
DFLIW,D,20231208,0.03,0.04,0.03,0.0399,800
DGCB,D,20231208,52.1,52.1,52.03,52.0633,37300
DGHI,D,20231208,1.5,1.561,1.4,1.48,258400
DGICA,D,20231208,14.31,14.5,14.3,14.46,30600
DGII,D,20231208,23.74,24.49,23.74,24.26,295600
DGLY,D,20231208,1.83,1.83,1.7901,1.83,6500
DGRE,D,20231208,23.44,23.61,23.44,23.58,5700
DGRS,D,20231208,44.385,44.535,44.105,44.3267,12900
DGRW,D,20231208,67.61,67.96,67.4872,67.84,464100
DH,D,20231208,8.44,8.71,8.36,8.6,365800
DHAC,D,20231208,12.33,12.5816,12.33,12.55,1400
DHC,D,20231208,2.54,2.56,2.415,2.48,2090700
DHCA,D,20231208,10.57,10.99,10.55,10.76,6400
DHCAU,D,20231208,11.2,11.22,10.7,11.01,3100
DHCAW,D,20231208,0.021,0.021,0.021,0.021,9000
DHCNI,D,20231208,15.35,15.45,15.0601,15.42,12900
DHCNL,D,20231208,15.65,15.89,15.46,15.89,15000
DHIL,D,20231208,163.7,166.39,163.545,164.4,9200
DIBS,D,20231208,4.74,5.0135,4.6742,4.74,58200
DIOD,D,20231208,70.68,73.01,70.505,72.05,535100
DISH,D,20231208,4.35,4.62,4.33,4.57,9835900
DIST,D,20231208,10.64,10.64,10.64,10.64,100000
DIVD,D,20231208,30.4009,30.4009,30.4009,30.4009,100
DJCO,D,20231208,322.06,322.06,315,315,2000
DKNG,D,20231208,35.05,36.2998,34.85,35.9,9739800
DLHC,D,20231208,13.96,14.32,13.728,14.32,6600
DLO,D,20231208,16.89,17.42,16.83,16.98,662400
DLPN,D,20231208,1.65,1.8,1.625,1.8,50500
DLTH,D,20231208,5.05,5.1,4.9301,4.99,65800
DLTR,D,20231208,126.28,127.26,124.35,124.41,1580400
DMAC,D,20231208,2.92,2.96,2.7306,2.92,43300
DMAQ,D,20231208,11.5001,11.5001,11.5001,11.5001,800
DMAQR,D,20231208,0.2801,0.321,0.2801,0.29,4700
DMAT,D,20231208,14.06,14.08,14.04,14.08,3500
DMK,D,20231208,0.604,0.63,0.5665,0.6001,53300
DMLP,D,20231208,30.1,30.6,29.85,30,139900
DMRC,D,20231208,33.48,34.09,32.9208,33.99,130700
DMTK,D,20231208,1.41,1.5,1.38,1.47,5135600
DMXF,D,20231208,61.17,61.6699,61.17,61.48,13600
DNLI,D,20231208,18.7,18.715,18.01,18.37,800500
DNTH,D,20231208,10.5,10.5,9.3629,9.5,14800
DNUT,D,20231208,13.06,13.09,12.96,13.09,754400
DOCU,D,20231208,46,50.5,44.34,49.73,21422000
DOGZ,D,20231208,3.19,3.28,3.05,3.05,2200
DOMH,D,20231208,2.13,2.1501,1.9265,2.09,15600
DOMO,D,20231208,8.82,9.315,8.6911,9.24,514900
DOOO,D,20231208,61,61.809,60.9521,61.09,79600
DORM,D,20231208,76.53,77.46,74.78,74.82,103600
DOX,D,20231208,84.84,85.825,84.84,85.73,581400
DOYU,D,20231208,0.74,0.808,0.739,0.7956,1316900
DPCS,D,20231208,10.81,10.81,10.81,10.81,400
DPCSW,D,20231208,0.0104,0.0125,0.0103,0.0125,600
DPRO,D,20231208,0.52,0.55,0.518,0.549,159200
DRCT,D,20231208,12.1,12.58,11.95,12.29,216300
DRIO,D,20231208,1.78,1.93,1.7508,1.87,111200
DRIV,D,20231208,23.28,23.48,23.1,23.37,191400
DRMA,D,20231208,0.7398,0.78,0.7301,0.7601,57500
DRRX,D,20231208,0.65,0.662,0.63,0.643,182000
DRS,D,20231208,18.66,18.75,18.41,18.51,802300
DRTS,D,20231208,3.12,3.1767,3.02,3.1,21300
DRTSW,D,20231208,0.22,0.22,0.2025,0.22,24600
DRUG,D,20231208,1.48,1.56,1.4777,1.56,18300
DRVN,D,20231208,12.87,13.12,12.77,12.79,796300
DSGN,D,20231208,2.38,2.44,2.33,2.43,190300
DSGR,D,20231208,26.15,27.03,26.12,26.98,33700
DSGX,D,20231208,82.7,83.22,81.67,82.96,200800
DSKE,D,20231208,4.57,4.7,4.49,4.5,191700
DSP,D,20231208,7.27,7.605,7.22,7.38,72000
DSWL,D,20231208,2.5,2.56,2.5,2.56,600
DTCK,D,20231208,1.1,1.17,1.1,1.1,102200
DTI,D,20231208,3.34,3.36,3.29,3.36,33000
DTIL,D,20231208,0.4045,0.4098,0.3936,0.4027,376000
DTSS,D,20231208,0.18,0.1979,0.1776,0.191,802000
DTST,D,20231208,3.2,3.2895,3.11,3.17,38200
DUNE,D,20231208,4.25,6.3621,4.2,4.77,362700
DUNEU,D,20231208,4.93,5.95,4.6,4.8,1900
DUNEW,D,20231208,0.0504,0.0881,0.0504,0.07,27200
DUO,D,20231208,0.69,0.73,0.6208,0.6499,44300
DUOL,D,20231208,209,219,208.02,214.75,433400
DUOT,D,20231208,3.09,3.18,2.9126,3.18,22900
DVAL,D,20231208,11.9264,11.9264,11.92,11.9264,500
DVAX,D,20231208,13.31,13.48,13.22,13.31,1058600
DVLU,D,20231208,24.19,24.44,24.19,24.43,1500
DVOL,D,20231208,26.85,26.8997,26.81,26.8997,2900
DVY,D,20231208,113.92,114.43,113.74,114.2,566300
DWAC,D,20231208,17.01,17.24,16.9501,17.17,110000
DWACU,D,20231208,19.2,19.8,19.2,19.8,1100
DWACW,D,20231208,5.99,5.99,5.65,5.84,9700
DWAS,D,20231208,77.8,79.07,77.8,78.78,23700
DWAW,D,20231208,32.51,32.61,32.51,32.61,400
DWSH,D,20231208,8.5569,8.5569,8.44,8.5,33700
DWSN,D,20231208,1.6,1.6,1.38,1.435,6100
DWUS,D,20231208,38.56,38.56,38.56,38.56,0
DXCM,D,20231208,118.48,119.39,116.92,116.97,2375800
DXJS,D,20231208,29.18,29.4299,29.1609,29.42,23500
DXLG,D,20231208,3.98,4.13,3.91,4.12,639200
DXPE,D,20231208,32.1,32.44,31.745,32.2,76500
DXR,D,20231208,7.7,8.09,7.7,8.09,2000
DXYN,D,20231208,0.9,0.9799,0.885,0.885,35100
DYAI,D,20231208,1.65,1.69,1.62,1.62,14800
DYN,D,20231208,11.47,11.57,11.07,11.18,480000
DYNI,D,20231208,26.4782,26.5287,26.3685,26.5287,900
DYNT,D,20231208,0.6007,0.6007,0.57,0.5798,11700
DYTA,D,20231208,26.13,26.26,26.11,26.21,24100
DZSI,D,20231208,1.31,1.44,1.29,1.41,534800
EA,D,20231208,135,137.375,134.8682,137.14,1531400
EAC,D,20231208,10.85,10.93,10.85,10.93,1800
EAR,D,20231208,2.6,2.63,2.58,2.59,19200
EAST,D,20231208,1.08,1.18,1.05,1.12,5900
EBAY,D,20231208,41.36,41.72,41.16,41.29,7243400
EBC,D,20231208,13.06,13.1,12.815,12.92,1487300
EBIX,D,20231208,4.55,5.12,4.5,4.98,1512000
EBIZ,D,20231208,19.7101,19.9704,19.7101,19.9,39800
EBMT,D,20231208,13.5,13.8,13.4989,13.775,5400
EBON,D,20231208,7.9,7.955,7.502,7.8535,13800
EBTC,D,20231208,29.57,29.68,28.23,29.35,13500
ECBK,D,20231208,12.2294,12.65,12.2294,12.53,8800
ECOR,D,20231208,5.56,5.56,5.2664,5.55,6400
ECOW,D,20231208,18.97,19.05,18.93,18.99,9200
ECPG,D,20231208,46.35,46.85,45.015,45.97,135200
ECX,D,20231208,2.53,2.5603,2.3637,2.41,82200
ECXWW,D,20231208,0.0297,0.0299,0.025,0.025,1000
EDAP,D,20231208,5.2,5.2,4.82,5.18,40400
EDBL,D,20231208,0.51,0.5198,0.495,0.4951,20400
EDIT,D,20231208,10.81,11.18,10.41,10.51,2625900
EDOC,D,20231208,9.12,9.2,9.08,9.11,22900
EDRY,D,20231208,18.25,18.8507,18.25,18.27,5700
EDSA,D,20231208,3.91,4.3899,3.86,4.17,43900
EDTK,D,20231208,0.926,0.9359,0.8702,0.9359,31600
EDUC,D,20231208,0.8701,0.8875,0.8698,0.87,13300
EEFT,D,20231208,89.73,90.94,89.455,90.82,483800
EEIQ,D,20231208,1.68,1.8,1.68,1.8,3300
EEMA,D,20231208,64.04,64.49,63.74,64.28,205300
EFAS,D,20231208,13.81,13.81,13.76,13.78,3800
EFHT,D,20231208,7.05,17,7.05,9.1,993400
EFHTR,D,20231208,0.3,0.47,0.281,0.3,448800
EFHTW,D,20231208,0.049,0.049,0.0398,0.0398,93900
EFOI,D,20231208,1.679,1.679,1.67,1.67,1400
EFRA,D,20231208,28.1,28.1,28.1,28.1,100
EFSC,D,20231208,41.89,42.1668,41.39,41.9,93700
EFSCP,D,20231208,15.6508,15.95,15.6508,15.8,4100
EFTR,D,20231208,0.5814,0.597,0.5126,0.5192,14199400
EFTRW,D,20231208,0.085,0.1675,0.085,0.1675,400
EGAN,D,20231208,7.89,8.01,7.7,7.99,77400
EGBN,D,20231208,26.13,26.75,26,26.33,178600
EGHT,D,20231208,3.38,3.62,3.38,3.59,1064300
EGIO,D,20231208,0.41,0.4199,0.39,0.405,517800
EGOX,D,20231208,0.5745,0.5745,0.5401,0.5521,62100
EGRX,D,20231208,6.05,6.06,5.81,5.85,146600
EH,D,20231208,16.01,16.56,15.71,16.47,541200
EHTH,D,20231208,8.19,8.459,8.14,8.26,194000
EIGR,D,20231208,0.34,0.34,0.3004,0.3057,100900
EJH,D,20231208,4.22,4.36,4.2,4.25,1196500
EKG,D,20231208,14.4799,14.4899,14.4038,14.4038,1400
EKSO,D,20231208,1.5,1.5681,1.45,1.47,95700
ELAB,D,20231208,2.13,2.45,1.54,2.06,349500
ELBM,D,20231208,0.46,0.4604,0.4231,0.43,140500
ELDN,D,20231208,1.24,1.33,1.24,1.27,33300
ELEV,D,20231208,0.5681,0.5951,0.535,0.5573,96100
ELSE,D,20231208,3.77,3.94,3.752,3.94,1000
ELTK,D,20231208,12.37,12.7258,12.31,12.45,21300
ELTX,D,20231208,5.96,6.42,5.88,5.99,13400
ELUT,D,20231208,1.98,2.049,1.94,2,117900
ELVA,D,20231208,3.01,3.0196,2.87,2.93,6500
ELVN,D,20231208,11.01,12.535,11.01,11.99,89400
ELWS,D,20231208,0.539,0.539,0.49,0.5205,18300
ELYM,D,20231208,2.6,2.63,2.45,2.61,23000
EM,D,20231208,0.61,0.6269,0.55,0.59,28000
EMB,D,20231208,86.66,86.9193,86.595,86.84,7276200
EMBC,D,20231208,17.41,18.22,17.41,17.9,330300
EMCB,D,20231208,63.26,63.48,63.26,63.26,800
EMIF,D,20231208,20.35,20.45,20.32,20.45,8600
EMKR,D,20231208,0.469,0.52,0.451,0.4799,654400
EML,D,20231208,18.66,19.29,18.61,18.9,16300
EMLD,D,20231208,10.52,10.55,10.52,10.53,700
EMXC,D,20231208,52.84,53.07,52.74,52.99,868000
EMXF,D,20231208,34.3545,34.43,34.3198,34.42,3300
ENCP,D,20231208,11.26,11.34,11.26,11.34,2800
ENERW,D,20231208,0.0145,0.0145,0.0145,0.0145,258700
ENG,D,20231208,1.97,1.97,1.89,1.9,8100
ENGN,D,20231208,7.49,7.74,7.1459,7.25,66900
ENGNW,D,20231208,0.72,0.83,0.72,0.79,42300
ENLT,D,20231208,18.48,18.48,18.08,18.24,23600
ENLV,D,20231208,1.71,1.76,1.7,1.76,19400
ENPH,D,20231208,107.38,108.46,101.64,103.01,4408800
ENSC,D,20231208,0.99,1.14,0.99,1.09,70400
ENSG,D,20231208,107.15,107.83,106.34,106.7,213400
ENTA,D,20231208,9.44,9.57,9.15,9.25,154300
ENTG,D,20231208,105.78,107.97,105.61,106.99,1662700
ENTR,D,20231208,12.6,12.6,12.6,12.6,100
ENTX,D,20231208,0.631,0.6798,0.6306,0.678,15900
ENVB,D,20231208,1.59,1.85,1.46,1.52,100600
ENVX,D,20231208,11.2,11.86,11.11,11.76,3134600
ENZL,D,20231208,46.93,47.12,46.71,46.84,5900
EOLS,D,20231208,9.51,9.8402,9.51,9.78,350900
EOSE,D,20231208,1.09,1.24,1.06,1.22,4375300
EOSEW,D,20231208,0.18,0.2099,0.17,0.1751,153700
EPIX,D,20231208,5.52,5.54,5.1409,5.46,34100
EPOW,D,20231208,1.0373,1.06,0.96,1,81000
EPSN,D,20231208,5.11,5.23,5.11,5.12,56800
EQ,D,20231208,0.58,0.72,0.58,0.68,494900
EQIX,D,20231208,804.41,808.53,796.13,801.77,562900
EQRR,D,20231208,51.23,51.48,51.21,51.45,1600
ERAS,D,20231208,1.9,1.9299,1.855,1.87,1984300
ERET,D,20231208,24.9257,24.9257,24.9257,24.9257,100
ERIC,D,20231208,5.66,5.72,5.64,5.66,12371300
ERIE,D,20231208,307.52,307.52,302.33,305.75,58700
ERII,D,20231208,18.23,18.57,17.81,18.18,294300
ERNA,D,20231208,1.44,1.6195,1.363,1.5555,39800
ERSX,D,20231208,11.9359,11.9359,11.9359,11.9359,0
ESACW,D,20231208,0.0298,0.0298,0.0298,0.0298,300
ESCA,D,20231208,19.5,20.15,19.4675,19.86,21100
ESEA,D,20231208,27.33,28.04,27.32,27.96,28600
ESGD,D,20231208,72.85,73.38,72.85,73.25,256000
ESGE,D,20231208,30.99,31.1377,30.925,31.04,965800
ESGL,D,20231208,0.7,0.719,0.591,0.611,86200
ESGLW,D,20231208,0.008,0.008,0.0079,0.008,10300
ESGR,D,20231208,282.04,285.15,282.04,285.14,25100
ESGRO,D,20231208,23.79,23.79,23.55,23.5965,5800
ESGRP,D,20231208,24.68,24.8137,24.425,24.45,10100
ESGU,D,20231208,100.86,101.56,100.78,101.43,445500
ESHA,D,20231208,10.2,10.2,10.19,10.2,217300
ESHAR,D,20231208,0.1301,0.1301,0.13,0.13,277400
ESLA,D,20231208,1.24,1.36,1.2152,1.28,12700
ESLAW,D,20231208,0.04,0.04,0.027,0.0285,17200
ESLT,D,20231208,209.9,209.9,207.69,208.35,10100
ESMV,D,20231208,24.39,24.47,24.39,24.47,1300
ESOA,D,20231208,3.98,4.0441,3.85,3.85,31900
ESPO,D,20231208,54.96,55.34,54.9333,55.27,14600
ESPR,D,20231208,1.57,1.595,1.48,1.49,2888400
ESQ,D,20231208,47,47.44,46.72,47.27,22300
ESSA,D,20231208,17.55,18.5,17.43,18.29,13600
ESTA,D,20231208,23.14,23.67,22.77,23.23,463300
ETAO,D,20231208,0.3826,0.3945,0.356,0.3945,116700
ETEC,D,20231208,22.16,22.16,22.16,22.16,100
ETNB,D,20231208,9.91,10.01,9.598,9.86,1699000
ETON,D,20231208,3.62,3.6899,3.57,3.6,11500
ETSY,D,20231208,78.97,81.24,78.91,80.08,4548200
EUDA,D,20231208,1.21,1.24,1.19,1.19,82300
EUDAW,D,20231208,0.0525,0.0525,0.0525,0.0525,3600
EUFN,D,20231208,20.46,20.64,20.46,20.62,189900
EVAX,D,20231208,0.68,0.6947,0.6201,0.6947,41700
EVBG,D,20231208,22.56,23.115,22.43,22.65,315600
EVCM,D,20231208,9.49,10.17,9.49,10.14,146900
EVER,D,20231208,10.21,10.52,10.1696,10.26,318700
EVGN,D,20231208,0.8053,0.853,0.782,0.8027,12900
EVGO,D,20231208,3,3.11,2.97,3.04,1908300
EVGOW,D,20231208,0.2101,0.2275,0.19,0.1979,9100
EVGR,D,20231208,11.1,11.12,11.1,11.12,600
EVGRW,D,20231208,0.03,0.03,0.03,0.03,141600
EVLO,D,20231208,0.36,0.3718,0.34,0.37,249500
EVLV,D,20231208,4.49,4.5191,4.32,4.45,848400
EVLVW,D,20231208,0.63,0.68,0.63,0.64,46200
EVMT,D,20231208,17.4994,17.5,17.4994,17.5,1200
EVO,D,20231208,9.76,9.835,9.61,9.72,31200
EVOK,D,20231208,1.23,1.24,1.2,1.21,10000
EVRG,D,20231208,51.79,51.87,51.23,51.56,2020200
EVTV,D,20231208,1.32,1.32,1.26,1.28,12900
EWBC,D,20231208,67.51,68.86,67.34,68.62,949600
EWCZ,D,20231208,14.43,14.82,13.75,14.24,636200
EWJV,D,20231208,29.17,29.29,29.12,29.27,46800
EWTX,D,20231208,6.89,7.3373,6.77,6.97,302800
EWZS,D,20231208,14.33,14.57,14.25,14.48,159100
EXAI,D,20231208,5.82,5.85,5.38,5.58,824700
EXAS,D,20231208,63.85,65.54,63.3899,64.72,1264500
EXC,D,20231208,39.37,39.38,38.975,39.21,7433400
EXEL,D,20231208,21.97,22.15,21.81,22,1426300
EXFY,D,20231208,2.47,2.5841,2.4,2.45,464200
EXLS,D,20231208,29.14,29.35,28.87,29.07,434800
EXPE,D,20231208,142.7,145.83,142.51,145.5,1748600
EXPI,D,20231208,14.39,15.28,14.33,14.69,1514400
EXPO,D,20231208,83.04,84,82.315,83.42,262500
EXTR,D,20231208,16.28,17.095,16.24,17.01,1496600
EYE,D,20231208,19.45,19.51,18.52,18.78,599100
EYEN,D,20231208,1.68,1.85,1.62,1.82,1016900
EYPT,D,20231208,20.32,21.2799,18.49,19.15,2410500
EZFL,D,20231208,1.76,1.94,1.76,1.94,1400
EZGO,D,20231208,0.1154,0.117,0.097,0.104,4120400
EZPW,D,20231208,8.68,8.74,8.61,8.69,189400
FA,D,20231208,15.62,15.8,15.49,15.66,555100
FAAR,D,20231208,27.55,27.6599,27.54,27.5936,20400
FAB,D,20231208,73.72,74.18,73.72,73.98,3100
FAD,D,20231208,106.69,106.83,106.1,106.83,4900
FALN,D,20231208,25.86,25.91,25.8205,25.89,592700
FAMI,D,20231208,1.14,1.1496,1.06,1.14,16700
FANG,D,20231208,148.24,150.41,148,148.73,1596000
FANH,D,20231208,6.99,7.48,6.91,7.36,26500
FARM,D,20231208,3.12,3.2143,3.0995,3.11,26700
FARO,D,20231208,19.44,19.505,19.04,19.4,139000
FAST,D,20231208,62.31,62.47,62,62.29,3136700
FAT,D,20231208,5.88,6,5.8014,6,17200
FATBB,D,20231208,5.25,5.25,5.25,5.25,300
FATBP,D,20231208,15.3,15.3,14.98,15.18,7600
FATE,D,20231208,2.33,2.405,2.24,2.24,783700
FAZE,D,20231208,0.2068,0.2068,0.196,0.202,214200
FAZEW,D,20231208,0.0077,0.0077,0.0077,0.0077,3400
FBIO,D,20231208,3.36,3.85,3.03,3.12,1397600
FBIOP,D,20231208,14,14.5,13.26,14.28,11000
FBIZ,D,20231208,35.46,36,35.4206,35.93,4100
FBL,D,20231208,104.09,107.59,103.86,107.59,8200
FBMS,D,20231208,27.3,27.83,27.3,27.5,115700
FBNC,D,20231208,33.79,34.4,33.51,34.13,129600
FBOT,D,20231208,23.32,23.5999,23.32,23.5,17100
FBRX,D,20231208,0.6,0.63,0.5412,0.61,52500
FBYD,D,20231208,12.26,12.35,11.42,11.42,8300
FBZ,D,20231208,11.4,11.43,11.31,11.35,2100
FCA,D,20231208,17.55,17.6,17.45,17.5206,3100
FCAL,D,20231208,49.3,49.95,49.2301,49.29,41000
FCAP,D,20231208,26.2,27.71,26.2,27.22,4100
FCBC,D,20231208,35.06,35.62,35.05,35.5,25900
FCCO,D,20231208,19.08,19.38,19.02,19.2,4200
FCEF,D,20231208,19.34,19.37,19.1827,19.35,6100
FCEL,D,20231208,1.21,1.34,1.21,1.29,10516900
FCFS,D,20231208,113.29,114.54,113.29,113.96,143800
FCNCA,D,20231208,1422.06,1459,1422.06,1446.47,48100
FCNCO,D,20231208,21.2,21.3399,20.87,21.15,22000
FCNCP,D,20231208,20.09,20.2,19.85,19.95,31900
FCUV,D,20231208,1.45,1.55,1.45,1.52,29300
FCVT,D,20231208,31.86,32.11,31.83,31.93,15600
FDBC,D,20231208,55.93,56.61,55.5,56.31,14800
FDCF,D,20231208,27.7,28.08,27.7,28.0488,6500
FDFF,D,20231208,27.2,27.48,27.2,27.48,3000
FDIF,D,20231208,24.57,24.9,24.57,24.81,19300
FDIG,D,20231208,22.73,24.18,22.73,24.14,75900
FDIV,D,20231208,25.67,25.67,25.6,25.64,9700
FDMT,D,20231208,14.42,15.15,14.16,14.94,343800
FDNI,D,20231208,21.56,22.11,21.56,22.02,3200
FDT,D,20231208,50.87,51.32,50.87,51.15,28000
FDTS,D,20231208,39.25,39.25,39.01,39.01,1200
FDTX,D,20231208,26.75,27.04,26.75,27.02,18700
FDUS,D,20231208,19.7,19.8057,19.67,19.76,241500
FEAM,D,20231208,1.54,1.61,1.5,1.6,116800
FEBO,D,20231208,4.69,5.1931,4.61,4.95,192600
FEIM,D,20231208,10.34,10.58,10.3101,10.42,18900
FELE,D,20231208,91.95,92.82,91.56,92.05,117500
FEM,D,20231208,21.09,21.2,21.0686,21.1407,95600
FEMB,D,20231208,28.36,28.54,28.1701,28.41,16700
FEMS,D,20231208,37.12,37.31,37.0101,37.12,23500
FEMY,D,20231208,0.88,0.89,0.86,0.889,257800
FENC,D,20231208,9.15,9.58,9.15,9.47,98400
FEP,D,20231208,34.88,35.1552,34.88,35.13,21900
FEPI,D,20231208,53.81,54.36,53.8099,54.36,26500
FEUZ,D,20231208,39.09,39.46,39.02,39.425,1000
FEX,D,20231208,86.22,86.87,86.22,86.7,95700
FEXD,D,20231208,10.72,10.7262,10.72,10.726,1100
FFBC,D,20231208,22.44,22.82,22.2143,22.65,362300
FFIC,D,20231208,15.18,15.3625,15.09,15.15,87700
FFIE,D,20231208,0.25,0.365,0.2411,0.296,89391000
FFIEW,D,20231208,0.0199,0.02,0.0158,0.017,59400
FFIN,D,20231208,28.47,28.89,28.05,28.52,339500
FFIV,D,20231208,169.1,170.98,169.1,170.82,303000
FFNW,D,20231208,12.4,12.59,12.21,12.49,2600
FGBI,D,20231208,10.4566,10.4566,9.91,10.04,4500
FGBIP,D,20231208,17.09,17.1,17,17,1900
FGEN,D,20231208,0.61,0.6486,0.586,0.62,774200
FGF,D,20231208,1.32,1.32,1.25,1.32,8300
FGI,D,20231208,1.451,1.451,1.4,1.45,6900
FGM,D,20231208,38.18,38.18,38.18,38.18,200
FHB,D,20231208,20.91,21.24,20.73,21.04,664600
FHTX,D,20231208,4.86,6.03,4.83,5.63,166200
FIAC,D,20231208,10.9001,10.9001,10.87,10.8701,4500
FIBK,D,20231208,28.08,28.58,28.08,28.3,494600
FICS,D,20231208,32.1931,32.21,32.0909,32.2,5700
FICV,D,20231208,11.99,13,10.99,11,5500
FICVU,D,20231208,11.39,12.9,11.39,11.7,11500
FID,D,20231208,15.52,15.5964,15.52,15.56,13800
FINW,D,20231208,11.4228,12.0083,11.4228,12,5700
FINX,D,20231208,23.1,23.62,23.1,23.57,139400
FIP,D,20231208,3.73,3.8,3.67,3.78,479700
FISI,D,20231208,18.79,19.07,18.43,18.77,59500
FITB,D,20231208,30.99,31.51,30.72,31.25,5397300
FITBI,D,20231208,25.57,25.6,25.47,25.51,45600
FITBO,D,20231208,22.88,23.8973,22.39,22.62,22900
FITBP,D,20231208,24.36,24.36,23.93,23.93,5100
FIVE,D,20231208,195.27,197.175,193.52,194.83,432700
FIVN,D,20231208,78.2,81.43,78.2,80.39,914500
FIXD,D,20231208,43.44,43.5271,43.29,43.41,765100
FIXT,D,20231208,29.1,29.1,28.8891,28.8891,1700
FIXX,D,20231208,0.55,0.59,0.55,0.5568,174700
FIZZ,D,20231208,49.08,49.92,46.5,46.58,238000
FJP,D,20231208,49.74,50.1087,49.74,49.91,11300
FKU,D,20231208,35.6267,35.7525,35.6267,35.7525,300
FKWL,D,20231208,3,3,2.95,2.97,6700
FLEX,D,20231208,25.33,25.7186,25.3128,25.67,2868200
FLFV,D,20231208,10.791,10.795,10.79,10.795,2700
FLGC,D,20231208,1.15,1.2,1.08,1.2,86600
FLGT,D,20231208,26.46,27.25,26.46,27.08,186000
FLIC,D,20231208,12.27,12.405,12.16,12.27,49300
FLJ,D,20231208,2.22,2.33,1.3001,1.51,6762300
FLL,D,20231208,5.06,5.15,4.92,5.04,99000
FLN,D,20231208,19.69,19.7832,19.6687,19.75,3100
FLNC,D,20231208,22.25,22.525,21.63,21.93,4838800
FLNT,D,20231208,0.5,0.5176,0.4901,0.491,38000
FLUX,D,20231208,3.48,3.57,3.32,3.39,38800
FLWS,D,20231208,9.28,9.54,9.28,9.47,290400
FLXS,D,20231208,18.86,19.57,18.86,19.18,3900
FLYW,D,20231208,22,22.43,21.58,21.81,1696800
FMAO,D,20231208,21.99,22.45,21.76,21.98,16300
